instance_name,config,status,obj,gap_pct,time,n_nodes,n_ops
synth100_092,dfa,limit,1500.0,27.8667,598.671875,7354,22
synth100_092,nosbs-off,limit,1499.9950253090951,27.866399999999995,598.5625,100963,22
synth100_093,dfa,limit,2346.0,43.3078,598.71875,1998,25
synth100_093,nosbs-off,limit,2172.0,38.7661,598.8125,32691,25
synth100_094,dfa,limit,1457.0,40.7001,598.703125,2030,24
synth100_094,nosbs-off,limit,1453.0,40.5368,598.5625,64766,24
synth100_095,dfa,limit,1788.9999793939362,31.5819,598.75,4260,24
synth100_095,nosbs-off,limit,1778.0,31.158599999999996,598.109375,55136,24
synth100_096,dfa,limit,2260.0,22.4779,598.34375,2674,23
synth100_096,nosbs-off,limit,2259.9993999999992,22.4779,598.6875,46439,23
synth100_097,dfa,limit,1580.0,43.038,598.765625,774,26
synth100_097,nosbs-off,limit,1536.0,41.4062,597.625,20404,26
synth100_098,dfa,limit,1936.9999992907,23.7863,596.578125,4074,20
synth100_098,nosbs-off,limit,1933.9999707499137,25.542900000000003,596.078125,132626,20
synth100_099,dfa,limit,1995.0,32.1805,596.53125,1919,24
synth100_099,nosbs-off,limit,1902.9993900645636,28.9017,596.59375,36176,24
synth100_100,dfa,limit,1925.0,28.831200000000003,598.6875,3314,24
synth100_100,nosbs-off,limit,1796.0,23.7194,598.484375,45909,24
